name,designation,full_name,spkid,epoch,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,gm_km3_s2,mass_kg,diameter_km,radius_km,H,neo,pha,orbit_class
Hakoila,1483,  1483 Hakoila (1938 DJ1),20001483,2026-09-08 12:00:00,222933660.2158353,317770748.5834861,128853837.5034595,-16.47402215860563,5.755420695567098,4.019105742545432,,,10.633,5.3165,12.01,N,N,MBA
Postrema,1484,  1484 Postrema (1938 HC),20001484,2026-09-08 12:00:00,425665928.7690337,247699920.9187833,-7659585.491856598,-6.48640674789176,10.44339834675005,7.924775988804579,,,40.871,20.4355,10.83,N,N,MBA
Isa,1485,  1485 Isa (1938 OB),20001485,2026-09-08 12:00:00,-357101000.9488791,-254016955.5354396,-188606494.1001435,11.76345484751702,-10.57684270343563,-3.67420354746886,,,17.336,8.668,11.84,N,N,MBA
Marilyn,1486,  1486 Marilyn (1938 QA),20001486,2026-09-08 12:00:00,260441563.3061238,-113935007.2979515,-49361424.36552108,10.19650628144737,18.64006140588847,8.113443326641175,,,6.414,3.207,12.87,N,N,MBA
Boda,1487,  1487 Boda (1938 WC),20001487,2026-09-08 12:00:00,520219775.5156595,60318408.0956104,1583528.067881783,-0.9782096212825208,13.70643912707788,5.902565589252965,,,25.671,12.8355,11.29,N,N,MBA
Aura,1488,  1488 Aura (1938 XE),20001488,2026-09-08 12:00:00,309736523.2264256,-333107061.755997,-217106345.3201084,11.71375861758192,8.118181018529786,5.722592849166029,,,24.665,12.3325,10.25,N,N,MBA
Attila,1489,  1489 Attila (1939 GC),20001489,2026-09-08 12:00:00,412553257.1529434,-304127495.2021117,-126225036.1299884,10.5868370063404,9.977156621394496,3.660711824437649,,,26.789,13.3945,11.74,N,N,MBA
Limpopo,1490,  1490 Limpopo (1936 LB),20001490,2026-09-08 12:00:00,-27784596.53734484,-310313825.261446,-122217831.8556604,20.12268362729077,0.01297398748107074,3.657666582815738,,,14.844,7.422,12.13,N,N,MBA
Balduinus,1491,  1491 Balduinus (1938 EJ),20001491,2026-09-08 12:00:00,168143671.494155,-471595805.2695079,-220474923.1420946,13.91431919055539,3.576263937482988,2.456588927477755,,,21.941,10.9705,11.39,N,N,OMB
Oppolzer,1492,  1492 Oppolzer (1938 FL),20001492,2026-09-08 12:00:00,224298069.6157369,272713239.1944835,76700996.86535408,-14.36860769507405,9.898733911734674,4.48155668227727,,,12.27,6.135,12.98,N,N,MBA
Sigrid,1493,  1493 Sigrid (1938 QB),20001493,2026-09-08 12:00:00,7098738.378367451,344798114.2981898,166038833.9220876,-17.65617229676246,3.627211609541109,1.31034579801242,,,28.905,14.4525,12.11,N,N,MBA
Savo,1494,  1494 Savo (1938 SJ),20001494,2026-09-08 12:00:00,127776711.7994611,246455489.998955,96429744.74031353,-19.15968943108761,10.64277560319669,3.871845422503886,,,7.804,3.902,12.29,N,N,MBA
Helsinki,1495,  1495 Helsinki (1938 SW),20001495,2026-09-08 12:00:00,-390796125.3749792,117491557.1685688,108648231.8634042,-4.198744932392303,-13.54766533697352,-9.537758699235729,,,12.235,6.1175,11.65,N,N,MBA
Turku,1496,  1496 Turku (1938 SA1),20001496,2026-09-08 12:00:00,121899646.6975882,-228157580.9953687,-98447300.62887144,21.21502206223591,9.136189246052435,5.085878399611947,,,7.758,3.879,12.56,N,N,MBA
Tampere,1497,  1497 Tampere (1938 SB1),20001497,2026-09-08 12:00:00,245095786.6722631,-289818576.0634111,-124512636.3879904,14.64072092175472,10.90233537774676,5.102230258963365,,,15.519,7.7595,11.48,N,N,MBA
Lahti,1498,  1498 Lahti (1938 SK1),20001498,2026-09-08 12:00:00,167399940.9514952,314857900.8476608,169856396.0871778,-15.41154241073446,12.0667203003881,1.225221498128441,,,31.605,15.8025,11.86,N,N,MBA
Pori,1499,  1499 Pori (1938 UF),20001499,2026-09-08 12:00:00,92864152.73616059,394894907.1302205,140168577.1397319,-15.33024311833563,7.007949700919918,-0.7997786512538828,,,14.896,7.448,11.44,N,N,MBA
Jyvaskyla,1500,  1500 Jyvaskyla (1938 UH),20001500,2026-09-08 12:00:00,-139906122.8652754,237319358.2342719,146678852.9294851,-20.40118448800408,-5.613969123355868,-2.257803465658523,,,8.095,4.0475,12.74,N,N,MBA
Baade,1501,  1501 Baade (1938 UJ),20001501,2026-09-08 12:00:00,-233401656.6036662,-341772635.9273783,-190640236.6431605,14.14656958109762,-4.81310565817787,-3.431621846715669,,,10.798,5.399,11.94,N,N,MBA
Arenda,1502,  1502 Arenda (1938 WB),20001502,2026-09-08 12:00:00,-189963971.2916863,-359881797.547716,-134862096.9630108,14.81122007108104,-8.367090618417222,-2.535450166800099,,,35.518,17.759,11.48,N,N,MBA
Kuopio,1503,  1503 Kuopio (1938 XD),20001503,2026-09-08 12:00:00,368414995.4909301,-213671166.5463823,-71323435.94112884,7.949065500664341,11.67890289127128,8.83254785571258,,,22.985,11.4925,10.63,N,N,MBA
Lappeenranta,1504,  1504 Lappeenranta (1939 FM),20001504,2026-09-08 12:00:00,396396246.709256,6310348.331883042,-80929520.72940055,-0.4960430335956001,15.58363354175068,6.568428760302687,,,11.336,5.668,11.80,N,N,MBA
Koranna,1505,  1505 Koranna (1939 HH),20001505,2026-09-08 12:00:00,91724609.38457496,-339580661.3503432,-86872813.37545829,19.2054452480291,1.731159687922313,5.381638818239091,,,22.277,11.1385,11.43,N,N,MBA
Xosa,1506,  1506 Xosa (1939 JC),20001506,2026-09-08 12:00:00,319968998.654716,-71375198.17485589,39291632.94894981,8.17580207933692,18.57046173826899,6.872991432959752,,,13.963,6.9815,12.12,N,N,MBA
Vaasa,1507,  1507 Vaasa (1939 RD),20001507,2026-09-08 12:00:00,-384927740.2070187,193665677.0944031,34357076.2777643,-7.312783834353609,-11.40260312264575,-7.047219724917102,,,4.648,2.324,13.70,N,N,MBA
Kemi,1508,  1508 Kemi (1938 UP),20001508,2026-09-08 12:00:00,174749627.1079534,147176550.1475249,153023254.2523535,-22.96761748499522,4.377019234657626,9.754591650296327,,,,,12.19,N,N,MCA
Esclangona,1509,  1509 Esclangona (1938 YG),20001509,2026-09-08 12:00:00,-74548275.2073478,-216386019.6335623,-153120973.6951117,19.54233959763323,-9.910697397278298,3.394896249414805,,,8.17,4.085,12.65,N,N,IMB
Charlois,1510,  1510 Charlois (1939 DC),20001510,2026-09-08 12:00:00,-352164474.5002213,-31161949.31283864,-62630555.40526598,1.187326197694154,-16.80175581118388,-11.13071988548885,,,24.507,12.2535,11.72,N,N,MBA
Dalera,1511,  1511 Dalera (1939 FB),20001511,2026-09-08 12:00:00,-158274595.8295645,-271906129.2418746,-109014463.5162252,17.066431805604,-9.937167442092846,-5.744035331668694,,,13.515,6.7575,12.94,N,N,MBA
Oulu,1512,  1512 Oulu (1939 FE),20001512,2026-09-08 12:00:00,107684016.2943373,-441664236.8951092,-255332478.5113733,16.77189225970972,2.155808645053971,0.8547145848584714,,,79.872,39.936,9.54,N,N,OMB
Matra,1513,  1513 Matra (1940 EB),20001513,2026-09-08 12:00:00,272914199.1688418,200624691.224246,61226427.47193146,-12.84743936042078,13.0052957233506,5.54151236800097,,,6.603,3.3015,13.20,N,N,MBA
Ricouxa,1514,  1514 Ricouxa (A906 QG),20001514,2026-09-08 12:00:00,-202872174.7705039,-243937887.2180966,-77707994.08773531,18.21190088051353,-8.474671248811248,-3.893370866415448,,,7.784,3.892,12.73,N,N,MBA
Perrotin,1515,  1515 Perrotin (1936 VG),20001515,2026-09-08 12:00:00,219468139.0410945,-235893990.07697,-174750991.7650697,12.24930122997416,13.87754277933012,6.153370708858556,,,6.505,3.2525,12.86,N,N,MBA
Henry,1516,  1516 Henry (1938 BG),20001516,2026-09-08 12:00:00,-83998675.05410412,381957054.5404948,137187716.0271226,-15.96869367559124,-6.760641713391228,-0.1426582286939529,,,26.442,13.221,12.08,N,N,MBA
Beograd,1517,  1517 Beograd (1938 FD),20001517,2026-09-08 12:00:00,-75959701.29314515,371711111.0994326,186460283.6009843,-17.01105815731535,-3.254506908735776,-0.008032533690258107,,,39.524,19.762,11.40,N,N,MBA
Rovaniemi,1518,  1518 Rovaniemi (1938 UA),20001518,2026-09-08 12:00:00,-298631977.696481,-203527971.6055957,-95898351.12599607,9.473325573142043,-12.74303142847257,-7.768317184847558,,,8.48,4.24,12.43,N,N,MBA
Kajaani,1519,  1519 Kajaani (1938 UB),20001519,2026-09-08 12:00:00,160662226.1953645,-287973085.866246,-217546388.2875643,16.21892520472871,9.682868835618457,5.741767509656308,,,31.166,15.583,11.54,N,N,MBA
Imatra,1520,  1520 Imatra (1938 UY),20001520,2026-09-08 12:00:00,151211158.125112,373623280.3923815,169919983.5451141,-15.65983965106748,8.53899692585444,-1.389266559185025,,,53.435,26.7175,10.56,N,N,MBA
Seinajoki,1521,  1521 Seinajoki (1938 UB1),20001521,2026-09-08 12:00:00,-378855023.4297535,129156214.8894451,128437905.0413937,-9.8839853703366,-12.04697387840143,-8.762996769287746,,,14.813,7.4065,11.99,N,N,MBA
Kokkola,1522,  1522 Kokkola (1938 WO),20001522,2026-09-08 12:00:00,-48593024.2879471,289924730.0082176,146344600.1885622,-20.50011680933493,-3.33741600416179,0.225658843908583,,,9.422,4.711,12.41,N,N,MBA
Pieksamaki,1523,  1523 Pieksamaki (1939 BC),20001523,2026-09-08 12:00:00,-304811757.7115315,23776606.03937129,-3885892.664328462,-2.062970376192728,-19.09791630410203,-10.17785081140969,,,9.111,4.5555,12.46,N,N,MBA
Joensuu,1524,  1524 Joensuu (1939 SB),20001524,2026-09-08 12:00:00,221945529.4785787,-299830221.7230836,-203460993.9023792,14.87094816605507,8.43619791729664,6.958311947717465,,,45.056,22.528,10.80,N,N,MBA
Savonlinna,1525,  1525 Savonlinna (1939 SC),20001525,2026-09-08 12:00:00,-409536296.120656,-178779543.9613277,-126533982.6047967,10.02396833051726,-11.25868509690597,-3.977802258973778,,,12.233,6.1165,12.94,N,N,MBA
Mikkeli,1526,  1526 Mikkeli (1939 TF),20001526,2026-09-08 12:00:00,-67387775.19288014,-342317890.3642809,-194078903.61307,16.7893792149557,-1.177865864299779,0.1604930338381817,,,5.318,2.659,13.20,N,N,MBA
Malmquista,1527,  1527 Malmquista (1939 UG),20001527,2026-09-08 12:00:00,53027450.44200307,309891185.4743167,166323936.6500162,-17.54631770601641,5.202826849641637,3.316309746270234,,,10.04,5.02,12.05,N,N,MBA
Conrada,1528,  1528 Conrada (1940 CA),20001528,2026-09-08 12:00:00,-305293143.4993379,60767996.07238581,49413568.04525425,-3.594213661844543,-20.64939987665,-5.929803573069725,,,11.095,5.5475,11.70,N,N,MBA
Oterma,1529,  1529 Oterma (1938 BC),20001529,2026-09-08 12:00:00,-573097436.3860594,217014661.8838237,183463932.2149967,-8.08668952426248,-10.85197917152565,-2.9683222453482,,,56.319,28.1595,9.94,N,N,OMB
Rantaseppa,1530,  1530 Rantaseppa (1938 SG),20001530,2026-09-08 12:00:00,202685899.6390459,163333466.0517779,91560979.97178783,-14.42587608552266,17.58822848444335,6.884868638690461,,,5.044,2.522,13.43,N,N,MBA
Hartmut,1531,  1531 Hartmut (1938 SH),20001531,2026-09-08 12:00:00,-162221970.1996694,-366397010.6473194,-212717816.5983781,14.45607209567252,-6.276471440998818,0.5003442041033022,,,10.481,5.2405,11.82,N,N,MBA
Inari,1532,  1532 Inari (1938 SM),20001532,2026-09-08 12:00:00,346922019.6346354,-279063064.9792954,-137602547.6911134,10.60327569383957,10.49365960207789,7.259203642144484,,,24.439,12.2195,10.82,N,N,MBA
Saimaa,1533,  1533 Saimaa (1939 BD),20001533,2026-09-08 12:00:00,287695770.1177943,348839386.9471584,62219373.29717606,-13.46349297723857,9.646904278966437,3.362262243380741,,,24.298,12.149,10.80,N,N,MBA
Nasi,1534,  1534 Nasi (1939 BK),20001534,2026-09-08 12:00:00,91208624.06620842,-437224945.6478954,-248716725.2394415,13.64277936273957,2.950943730053074,-0.7760157265069384,,,22.12,11.06,11.87,N,N,MBA
Paijanne,1535,  1535 Paijanne (1939 RC),20001535,2026-09-08 12:00:00,-516963128.2187823,135808133.014338,-2231112.165219434,-1.183564524506643,-13.42537350872868,-5.795662291393101,,,23.836,11.918,11.57,N,N,MBA
Pielinen,1536,  1536 Pielinen (1939 SE),20001536,2026-09-08 12:00:00,-352312141.3756895,-153364340.5760714,-64577277.89480411,8.27911445469091,-13.49583541250847,-5.377698595616411,,,7.975,3.9875,12.82,N,N,MBA
Transylvania,1537,  1537 Transylvania (1940 QA),20001537,2026-09-08 12:00:00,113610609.9868346,311428579.8149844,125497236.9292959,-18.49594961845612,10.30353266553947,2.925003455355947,,,20.288,10.144,12.32,N,N,MBA
Detre,1538,  1538 Detre (1940 RF),20001538,2026-09-08 12:00:00,-319072183.5522755,-200628110.5534744,-145618160.8642751,12.36405101207149,-9.904438510824832,-5.60822568084521,,,6.143,3.0715,14.37,N,N,MBA
Borrelly,1539,  1539 Borrelly (1940 UB),20001539,2026-09-08 12:00:00,-537528489.3099939,12060121.66820459,15475820.68667558,-2.354184511004256,-13.29809323230388,-5.34112463479325,,,26.791,13.3955,11.22,N,N,MBA
Kevola,1540,  1540 Kevola (1938 WK),20001540,2026-09-08 12:00:00,-353593530.0340226,102609998.4355687,129755285.858995,-7.380379321431615,-15.80403040155991,-7.993208010258248,,,43.875,21.9375,10.95,N,N,MBA
Estonia,1541,  1541 Estonia (1939 CK),20001541,2026-09-08 12:00:00,-368669819.2786747,111179991.7705876,60728570.70538022,-5.615627300878436,-15.96477624595911,-8.588495258779236,,,22.0,11.0,11.55,N,N,MBA
Schalen,1542,  1542 Schalen (1941 QE),20001542,2026-09-08 12:00:00,-448991601.6821932,-231823995.3318161,-101546874.6270627,7.879733961458817,-12.10690147020458,-4.453353542954283,,,42.374,21.187,10.56,N,N,MBA
Bourgeois,1543,  1543 Bourgeois (1941 SJ),20001543,2026-09-08 12:00:00,79926701.68075658,-239716631.8323666,-104706557.3808786,22.69200413418615,7.18457845901475,8.346668997534138,,,11.985,5.9925,12.05,N,N,MBA
Vinterhansenia,1544,  1544 Vinterhansenia (1941 UK),20001544,2026-09-08 12:00:00,-198015038.7035983,243922774.7496955,125364281.0532956,-17.42895872966867,-9.643695300444273,-3.550915319737326,,,24.561,12.2805,11.94,N,N,MBA
Thernoe,1545,  1545 Thernoe (1941 UW),20001545,2026-09-08 12:00:00,-211739934.3885533,-313781742.4324376,-138586446.6515643,12.94793089653542,-11.6292344705164,-6.068204436814559,,,18.656,9.328,11.80,N,N,MBA
Izsak,1546,  1546 Izsak (1941 SG1),20001546,2026-09-08 12:00:00,405825401.2312593,209093228.7218746,47855493.48589464,-9.859737755122334,14.09181093042716,1.37748047224414,,,26.438,13.219,10.70,N,N,MBA
Nele,1547,  1547 Nele (1929 CZ),20001547,2026-09-08 12:00:00,366430727.3207342,-170076751.3432375,-9436166.931529863,2.440072621198795,15.51449924007997,8.684880995680064,,,20.877,10.4385,10.59,N,N,MBA
Palomaa,1548,  1548 Palomaa (1935 FK),20001548,2026-09-08 12:00:00,236123379.6512704,374151184.8567278,41129726.21344512,-13.86124041854627,7.191241302296603,5.820474261238883,,,30.761,15.3805,11.69,N,N,MBA
Mikko,1549,  1549 Mikko (1937 GA),20001549,2026-09-08 12:00:00,-175390592.125025,225302102.1887712,118419291.5269618,-18.04152333873429,-11.15691327973835,-3.034698349633605,,,10.376,5.188,12.36,N,N,MBA
Tito,1550,  1550 Tito (1937 WD),20001550,2026-09-08 12:00:00,240568776.6194785,-111008450.7070836,-95320513.49935435,8.197490058172066,20.91933377848297,9.497600643593485,,,11.391,5.6955,11.88,N,N,MBA
Argelander,1551,  1551 Argelander (1938 DC1),20001551,2026-09-08 12:00:00,-233887010.9317165,267920820.3255309,125876995.592042,-14.67872406222028,-10.29841627563474,-3.232449187377943,,,10.238,5.119,12.28,N,N,MBA
Bessel,1552,  1552 Bessel (1938 DE1),20001552,2026-09-08 12:00:00,-381663184.2703816,195941257.9459156,141306970.2311738,-10.57755057603982,-11.41277823431543,-7.084402731916827,,,18.514,9.257,11.50,N,N,MBA
Bauersfelda,1553,  1553 Bauersfelda (1940 AD),20001553,2026-09-08 12:00:00,266980887.7817867,-359565914.468753,-162673332.393744,13.30356462552468,8.310147997375129,2.649161391258618,,,13.772,6.886,11.54,N,N,MBA
Yugoslavia,1554,  1554 Yugoslavia (1940 RE),20001554,2026-09-08 12:00:00,-184014614.3257784,380450687.7284635,68416225.38936496,-16.01825989032048,-3.80837334458166,-3.032158177045839,,,16.185,8.0925,11.41,N,N,MBA
Dejan,1555,  1555 Dejan (1941 SA),20001555,2026-09-08 12:00:00,-235086405.282745,321060658.9603801,151509615.1366061,-16.24318916149652,-4.106613396443149,-3.471299511001228,,,23.199,11.5995,11.78,N,N,MBA
Wingolfia,1556,  1556 Wingolfia (1942 AA),20001556,2026-09-08 12:00:00,-252845425.5169102,-455190625.3460649,-116481537.1689139,13.63308109233288,-4.253498874336573,-5.976808936809688,,,28.65,14.325,10.49,N,N,OMB
Roehla,1557,  1557 Roehla (1942 AD),20001557,2026-09-08 12:00:00,-496338955.772359,-36329994.89055933,-33461970.85407675,1.722437614442577,-12.75193008756206,-8.474100151739158,,,18.766,9.383,11.46,N,N,MBA
Jarnefelt,1558,  1558 Jarnefelt (1942 BD),20001558,2026-09-08 12:00:00,453836278.8944408,-92199950.57052201,-116489250.628983,3.928141660476556,15.55755142087419,4.843388761806837,,,54.977,27.4885,10.46,N,N,OMB
Kustaanheimo,1559,  1559 Kustaanheimo (1942 BF),20001559,2026-09-08 12:00:00,23087666.42410515,319910569.4699789,157823610.5935071,-19.15826268084682,-0.9730104212616622,-1.110368505582637,,,10.725,5.3625,12.06,N,N,MBA
Strattonia,1560,  1560 Strattonia (1942 XB),20001560,2026-09-08 12:00:00,21396559.15931092,313340381.698877,151979033.0486374,-20.03231152007943,5.192869961408366,0.1673140326960437,,,23.825,11.9125,11.67,N,N,MBA
Fricke,1561,  1561 Fricke (1941 CG),20001561,2026-09-08 12:00:00,-480258900.1054993,55185281.55213218,-8928811.743912844,0.5209176207056276,-15.41224707511271,-5.784751415516534,,,25.352,12.676,11.45,N,N,MBA
Gondolatsch,1562,  1562 Gondolatsch (1943 EE),20001562,2026-09-08 12:00:00,-212590030.7368542,-214110090.2931856,-64424744.05075603,15.27825252842239,-13.85651440323649,-6.207994621751821,,,9.587,4.7935,12.04,N,N,MBA
Noel,1563,  1563 Noel (1943 EG),20001563,2026-09-08 12:00:00,125568769.582958,277351733.7337773,129508813.7858219,-18.88832345552049,4.60873825524964,4.133673843568122,,,7.234,3.617,12.43,N,N,MBA
Srbija,1564,  1564 Srbija (1936 TB),20001564,2026-09-08 12:00:00,292510991.434023,238115482.418281,49581823.77245618,-13.51186472321732,14.89797092766116,3.442847894179189,,,41.681,20.8405,10.99,N,N,MBA
Lemaitre,1565,  1565 Lemaitre (1948 WA),20001565,2026-09-08 12:00:00,37298290.22825158,248939606.651672,105843478.7532457,-20.86156026136561,12.03179486052914,-4.255606074786221,,,7.949,3.9745,12.76,N,N,MCA
Icarus,1566,  1566 Icarus (1949 MA),20001566,2026-09-08 12:00:00,-4012001.644156921,-162718778.437349,-71692977.53896251,13.08709261303539,-17.59534358769267,-13.97264529132631,,,1.0,0.5,16.53,Y,Y,APO
Alikoski,1567,  1567 Alikoski (1941 HN),20001567,2026-09-08 12:00:00,-313106729.50437,209855793.7586757,234261407.5068862,-11.66040999211722,-12.56536019057606,-5.243989504848427,,,69.242,34.621,9.75,N,N,OMB
Aisleen,1568,  1568 Aisleen (1946 QB),20001568,2026-09-08 12:00:00,34891714.18236542,294779785.0495414,3597082.034978818,-20.87498722768492,7.078835440929225,5.338365489591604,,,12.448,6.224,11.68,N,N,MBA
Evita,1569,  1569 Evita (1948 PA),20001569,2026-09-08 12:00:00,174430598.0728829,-350591866.3654378,-177592966.6025388,15.52588456196119,9.791102152967964,0.2703262613014224,,,36.346,18.173,11.20,N,N,MBA
Brunonia,1570,  1570 Brunonia (1948 TX),20001570,2026-09-08 12:00:00,-192828582.3445949,337901397.4627083,134084154.978844,-16.49483279211619,-7.14928812757071,-2.948357388114014,,,12.118,6.059,12.13,N,N,MBA
Cesco,1571,  1571 Cesco (1950 FJ),20001571,2026-09-08 12:00:00,167883977.156407,310354281.399506,218877940.7828549,-16.78892587427973,8.559445944751651,0.1514469161201964,,,18.464,9.232,11.66,N,N,MBA
Posnania,1572,  1572 Posnania (1949 SC),20001572,2026-09-08 12:00:00,360494355.9317561,80425764.72077146,49523270.17083126,-4.377473219680659,16.13250522292724,12.12548516333533,,,31.5,15.75,10.33,N,N,MBA
Vaisala,1573,  1573 Vaisala (1949 UA),20001573,2026-09-08 12:00:00,112719633.3022314,270474844.9626504,20279097.89244484,-19.2146496170684,12.19841076563013,-2.960965658381165,,,9.083,4.5415,12.27,N,N,MBA
Meyer,1574,  1574 Meyer (1949 FD),20001574,2026-09-08 12:00:00,350236211.9380127,346953610.2685285,194148378.2798544,-11.64964410687325,10.64244673647383,0.4678016882491519,,,57.785,28.8925,10.01,N,N,OMB
Winifred,1575,  1575 Winifred (1950 HH),20001575,2026-09-08 12:00:00,-246026926.1478987,177587671.2279145,-44507075.78098105,-10.38957203389804,-19.42822754309064,-2.333685702406969,,,9.488,4.744,12.12,N,N,MBA
Fabiola,1576,  1576 Fabiola (1948 SA),20001576,2026-09-08 12:00:00,314339399.5501906,218581473.0226408,89269806.55212235,-12.54688512210485,14.11968141366774,5.903871412047433,,,27.357,13.6785,11.33,N,N,MBA
Reiss,1577,  1577 Reiss (1949 BA),20001577,2026-09-08 12:00:00,-363151603.697756,-135532101.5798363,-27448141.56390892,5.381874313953404,-14.83886281524705,-6.070308501790568,,,5.615,2.8075,12.95,N,N,MBA
Kirkwood,1578,  1578 Kirkwood (1951 AT),20001578,2026-09-08 12:00:00,372718955.6392577,-496309028.4666415,-222963395.9344795,9.15150331342093,8.90881847722064,3.768118335851897,,,47.077,23.5385,10.16,N,N,OMB
